WAP96,WAP100,WAP101,WAP102,WAP104,WAP105,WAP106,WAP107,WAP108,WAP112,WAP114,WAP115,WAP116,WAP117,WAP118,LABEL,X,Y,DEVICE
-81,100,100,-93,100,100,100,-95,100,100,100,-89,100,100,-80,1693,9.5,12.5,2005
-87,100,100,100,100,100,100,100,100,100,100,-88,100,100,-77,1693,9.5,12.5,2005
-85,100,100,-95,100,100,100,-94,100,100,100,-87,100,100,-80,1693,9.5,12.5,2005
-82,100,100,-93,100,100,100,100,100,100,100,-92,-96,100,-86,1693,9.5,12.5,2005
-81,100,100,-93,100,-94,100,100,100,100,100,-92,100,100,-79,1693,9.5,12.5,2005
-83,100,-99,-90,100,100,100,100,100,100,100,-81,100,100,-83,1693,9.5,12.5,2005
-87,100,100,-89,100,100,100,100,100,100,100,-84,100,100,-81,1691,9.5,10.2,104D
-81,100,100,-94,100,-95,100,100,100,100,100,-82,100,100,-86,1691,9.5,10.2,104D
-91,100,-95,100,100,100,100,100,100,100,100,-79,-95,100,-86,1691,9.5,10.2,104D
-91,100,-95,100,100,100,100,100,100,100,100,-84,-96,100,-85,1691,9.5,10.2,104D
-85,100,-93,-92,100,-96,100,-96,100,100,100,-81,-91,100,-76,1691,9.5,10.2,104D
-87,100,-97,-91,100,-98,100,100,100,100,100,-80,-98,100,-82,1691,9.5,10.2,104D
-85,100,100,-90,100,100,100,100,100,100,100,-80,-93,100,-77,1691,9.5,10.2,104D
-94,100,100,-93,100,-94,100,-97,100,100,100,-84,-97,100,-85,1691,9.5,10.2,104D
-81,100,100,100,100,100,100,100,100,100,100,-80,-95,100,-74,1691,9.5,10.2,104D
-85,100,100,100,100,100,100,100,100,100,100,-77,100,100,-83,1691,9.5,10.2,104D
-87,100,100,100,100,100,100,100,100,100,100,-90,100,100,-87,1691,9.5,10.2,1002
-87,100,100,100,100,100,100,100,100,100,100,-87,100,100,-84,1691,9.5,10.2,1002
-83,100,100,100,100,100,100,-96,100,100,100,100,100,100,-89,1691,9.5,10.2,1002
-88,100,100,100,100,100,100,100,100,100,100,-89,100,100,-91,1691,9.5,10.2,1002
-85,100,100,100,100,100,100,100,100,100,100,-90,100,100,-84,1691,9.5,10.2,1002
-90,100,100,100,100,100,100,100,100,100,100,-90,100,100,-85,1691,9.5,10.2,1002
-85,100,100,100,100,100,100,100,100,100,100,-89,100,100,-88,1691,9.5,10.2,1002
-86,100,100,100,100,100,100,100,100,100,100,-88,100,100,-83,1691,9.5,10.2,1002
-88,100,100,100,100,100,100,100,100,100,100,-92,100,100,-86,1691,9.5,10.2,1002
-87,100,100,100,100,100,100,100,100,100,100,-83,-93,100,-85,1691,9.5,10.2,1002
-87,100,100,-97,100,100,100,100,100,100,100,-88,100,100,-88,1691,9.5,10.2,10CE
-93,100,-93,100,100,-98,100,100,100,100,100,-81,-91,100,-78,1691,9.5,10.2,10CE
-87,100,100,-93,100,100,100,100,100,100,100,-88,100,100,-89,1691,9.5,10.2,10CE
-84,100,100,100,100,100,100,100,100,100,100,-92,100,100,-93,1691,9.5,10.2,10CE
-85,100,100,100,100,100,100,100,100,100,100,-78,100,100,-87,1691,9.5,10.2,10CE
-79,100,100,100,100,100,100,100,100,100,100,-84,100,100,-91,1691,9.5,10.2,10CE
-85,100,100,-95,100,100,100,100,100,100,100,-80,100,100,-82,1691,9.5,10.2,10CE
-89,100,100,-93,100,100,100,100,100,100,100,-84,100,100,-87,1691,9.5,10.2,10CE
-84,100,100,100,100,100,100,100,100,100,100,-82,100,100,-87,1691,9.5,10.2,10CE
-85,100,100,100,100,-97,100,100,100,100,100,-93,100,100,-88,1691,9.5,10.2,10CE
-86,100,100,100,100,100,100,100,100,100,100,-87,-93,100,-80,1691,9.5,10.2,1210
-87,100,100,100,100,100,100,-94,100,100,100,-93,-91,100,-88,1691,9.5,10.2,1210
-85,100,100,-93,100,100,100,100,100,100,100,-88,100,100,-91,1691,9.5,10.2,1210
-81,100,100,100,100,100,100,100,100,100,100,-95,100,100,-93,1691,9.5,10.2,1210
-81,100,100,-95,100,100,100,100,100,100,100,-86,100,100,-89,1691,9.5,10.2,1210
-83,100,100,100,100,100,100,-97,100,100,100,-89,100,100,-81,1691,9.5,10.2,1210
-92,100,100,100,100,100,100,100,100,100,100,-95,100,100,-82,1691,9.5,10.2,1210
-90,100,-95,100,100,100,100,100,100,100,100,100,100,100,-81,1691,9.5,10.2,1210
-87,100,100,100,100,100,100,-95,100,100,100,-89,-93,100,-82,1691,9.5,10.2,1210
-85,100,-95,100,100,100,100,100,100,100,100,-84,-94,100,-81,1691,9.5,10.2,1210
-84,100,100,-95,100,100,100,100,100,100,100,-80,-93,100,-91,1691,9.5,10.2,1211
-83,100,100,100,100,100,100,100,100,100,100,-96,100,100,-87,1691,9.5,10.2,1211
-88,100,100,-93,100,-95,100,100,100,100,100,-82,100,100,-89,1691,9.5,10.2,1211
-91,100,100,100,100,100,100,100,100,100,100,-82,-97,100,-83,1691,9.5,10.2,1211
-82,100,100,-95,100,100,100,100,100,100,100,-92,100,100,-89,1691,9.5,10.2,1211
-91,100,100,-94,100,100,100,100,100,100,100,-82,100,100,-81,1691,9.5,10.2,1211
-86,100,100,100,100,100,100,100,100,100,100,-82,100,100,-87,1691,9.5,10.2,1211
-85,100,100,-93,100,100,100,100,100,100,100,-82,100,100,-80,1691,9.5,10.2,1211
-88,100,100,-95,100,100,100,100,100,100,100,-87,-90,100,-78,1691,9.5,10.2,1211
-93,100,100,-92,100,100,100,100,100,100,100,-82,100,100,100,1691,9.5,10.2,1211
-85,100,-95,100,100,100,100,100,100,100,100,-83,100,100,-82,1691,9.5,10.2,1212
-86,100,-95,100,100,100,100,-96,100,100,100,-82,-93,100,-82,1691,9.5,10.2,1212
-83,100,100,100,100,100,100,-93,100,100,100,-89,-91,100,-87,1691,9.5,10.2,1212
-81,100,100,-93,100,100,100,100,100,100,100,-82,100,100,-85,1691,9.5,10.2,1212
-85,100,100,100,100,-98,100,100,100,100,100,-85,-97,100,-79,1691,9.5,10.2,1212
-82,100,100,100,100,100,100,100,100,100,100,-85,100,100,-83,1691,9.5,10.2,1212
-81,100,-95,100,100,100,100,100,100,100,100,-83,-92,100,-81,1691,9.5,10.2,1212
-81,100,100,100,100,100,100,-97,100,100,100,-86,-94,100,-78,1691,9.5,10.2,1212
-81,100,100,100,100,100,100,100,100,100,100,-82,100,100,-82,1691,9.5,10.2,1212
-87,100,100,100,100,100,100,100,100,100,100,-87,-94,100,-87,1691,9.5,10.2,1212
-81,100,100,100,100,100,100,100,100,100,100,-77,100,100,-83,1691,9.5,10.2,1210
-92,100,100,-92,100,-93,100,100,100,100,100,-86,100,100,100,1691,9.5,10.2,1210
-81,100,-95,100,100,100,100,100,100,100,100,-86,-93,100,-86,1691,9.5,10.2,1210
-81,100,100,100,100,100,100,100,100,100,100,-79,100,100,-87,1691,9.5,10.2,1210
-89,100,100,-90,100,-97,100,100,100,100,100,-83,100,100,-87,1691,9.5,10.2,1210
-89,100,100,100,100,100,100,100,100,100,100,-81,-93,100,-80,1691,9.5,10.2,1210
-89,100,-94,100,100,100,100,100,100,100,100,-81,-97,100,-79,1691,9.5,10.2,1210
-84,100,-93,100,100,100,100,-94,100,100,100,-83,-94,100,-78,1691,9.5,10.2,1210
-82,100,-99,100,100,100,100,100,100,100,100,-79,100,100,-79,1691,9.5,10.2,1210
-87,100,100,-92,100,-97,100,100,100,100,100,-82,100,100,-89,1691,9.5,10.2,1210
-81,100,100,-92,100,100,100,100,100,100,100,-84,100,100,-85,1691,9.5,10.2,121D
-81,100,100,100,100,100,100,100,100,100,100,-92,-96,100,-87,1691,9.5,10.2,121D
-81,100,100,-94,100,100,100,-96,100,100,100,-83,100,100,-82,1691,9.5,10.2,121D
-86,100,-96,100,100,100,100,100,100,100,100,-84,-96,100,-82,1691,9.5,10.2,121D
-90,100,100,100,100,100,100,100,100,100,100,-91,100,100,-85,1691,9.5,10.2,121D
-85,100,100,100,100,100,100,100,100,100,100,-85,100,100,-83,1691,9.5,10.2,121D
-85,100,-98,100,100,100,100,100,100,100,100,-88,100,100,-81,1691,9.5,10.2,121D
-85,100,100,-93,100,-94,100,100,100,100,100,-82,-92,100,-84,1691,9.5,10.2,121D
-96,100,100,-95,100,100,100,100,100,100,100,-88,100,100,-86,1691,9.5,10.2,121D
-94,100,100,-97,100,100,100,100,100,100,100,-88,100,100,-83,1691,9.5,10.2,1F61
-90,100,100,100,100,100,100,100,100,100,100,-89,100,100,-88,1691,9.5,10.2,1F61
-85,100,100,100,100,100,100,100,100,100,100,-94,-94,100,-81,1691,9.5,10.2,1F61
-87,100,100,100,100,100,100,100,100,100,100,-94,100,100,-88,1691,9.5,10.2,1F61
-87,100,100,100,100,100,100,100,100,100,100,-94,100,100,-91,1691,9.5,10.2,1F61
-87,100,100,100,100,100,100,100,100,100,100,-92,-93,100,-84,1691,9.5,10.2,1F61
-84,100,100,100,100,100,100,-98,100,100,100,-88,100,100,-81,1691,9.5,10.2,1F61
-90,100,100,-95,100,100,100,100,100,100,100,-88,100,100,-93,1691,9.5,10.2,1F61
-88,100,100,100,100,100,100,100,100,100,100,-89,100,100,-88,1691,9.5,10.2,1F61
-87,100,100,-94,100,100,100,100,100,100,100,-84,100,100,-78,1691,9.5,10.2,2055
-89,100,-96,-95,100,100,100,-95,100,100,100,-83,-93,100,-80,1691,9.5,10.2,2055
-85,100,-98,-93,100,-93,100,100,100,100,100,-79,-94,100,-82,1691,9.5,10.2,2055
-89,100,100,-91,100,100,100,-95,100,100,100,-82,100,100,-81,1691,9.5,10.2,2055
-82,100,100,-92,100,100,100,100,100,100,100,-86,100,100,-85,1691,9.5,10.2,2055
-85,100,100,-94,100,100,100,100,100,100,100,-79,100,100,-83,1691,9.5,10.2,2055
-83,100,-90,100,100,100,100,100,100,100,100,-79,-89,100,-74,1691,9.5,10.2,2055
-90,100,100,100,100,-94,100,100,100,100,100,-82,100,100,-92,1691,9.5,10.2,2055
-81,100,100,-91,100,100,100,100,100,100,100,-77,100,100,-85,1691,9.5,10.2,2055
-82,100,100,100,100,-94,100,-97,100,100,100,-77,100,100,-88,1691,9.5,10.2,2055
-79,100,100,100,100,-96,100,100,100,100,100,-82,100,100,-88,1691,9.5,10.2,2005
-77,100,-98,-93,100,100,100,100,100,100,100,-83,-97,100,-81,1691,9.5,10.2,2005
-83,100,-97,100,100,100,100,-95,100,100,100,-81,-89,100,-77,1691,9.5,10.2,2005
-77,100,100,-94,100,100,100,100,100,100,100,-82,100,100,-81,1691,9.5,10.2,2005
-79,100,100,100,100,-95,100,100,100,100,100,-83,100,100,-87,1691,9.5,10.2,2005
-81,100,100,-95,100,-91,100,100,100,100,100,-86,100,100,-82,1691,9.5,10.2,2005
-83,100,100,100,100,100,100,100,100,100,100,-86,-96,100,-82,1691,9.5,10.2,2005
-78,100,100,-91,100,-93,100,100,100,100,100,-79,100,100,-80,1691,9.5,10.2,2005
-77,100,100,100,100,-95,100,100,100,100,100,-82,100,100,-85,1691,9.5,10.2,2005
-88,100,100,100,100,-94,100,100,100,100,100,-88,100,100,-82,1691,9.5,10.2,2005
100,-75,-92,100,-95,100,-93,100,-76,100,-86,100,-95,-78,100,3915,30.7,6.1,104D
100,-82,-88,100,-96,100,100,100,-86,100,-83,100,100,-80,100,3915,30.7,6.1,104D
100,-83,-97,100,-96,100,100,100,-88,100,-91,100,100,-92,100,3915,30.7,6.1,104D
100,-86,-96,100,100,100,100,100,-88,100,-92,100,100,-95,100,3915,30.7,6.1,104D
100,-79,100,100,100,100,100,100,-87,100,-88,100,100,-93,100,3915,30.7,6.1,104D
100,100,-95,100,100,100,100,100,-91,100,-90,100,100,-89,100,3915,30.7,6.1,104D
100,-88,-94,100,100,100,-95,100,100,100,-90,100,100,100,100,3915,30.7,6.1,104D
100,-86,-93,100,100,100,100,100,100,100,-94,100,100,-87,100,3915,30.7,6.1,104D
100,-78,100,100,100,100,-93,100,-86,100,100,100,100,100,100,3915,30.7,6.1,1002
100,-80,100,100,100,100,100,100,-87,100,100,100,100,-86,100,3915,30.7,6.1,1002
100,-79,100,100,100,100,-97,100,-87,100,-96,100,100,-92,100,3915,30.7,6.1,1002
100,-81,100,100,100,100,100,100,-89,100,100,100,100,-92,100,3915,30.7,6.1,1002
100,-81,-97,100,100,100,100,100,-86,100,-88,100,100,-93,100,3915,30.7,6.1,1002
100,-87,-93,100,100,100,100,100,-84,100,100,100,100,-87,100,3915,30.7,6.1,1002
100,-83,-94,100,100,100,100,100,-84,100,-96,100,100,-87,100,3915,30.7,6.1,1002
100,-80,100,100,100,100,100,100,-88,100,-92,100,100,-91,100,3915,30.7,6.1,1002
100,-72,100,100,-94,100,-93,100,-76,100,-87,100,100,-87,100,3915,30.7,6.1,10CE
100,-76,-93,100,-94,100,-92,100,-82,-98,100,100,-97,-81,100,3915,30.7,6.1,10CE
100,-86,100,100,100,100,100,100,-89,100,100,100,100,-91,100,3915,30.7,6.1,10CE
100,-86,100,100,100,100,100,100,-91,100,100,100,100,-90,100,3915,30.7,6.1,10CE
100,-85,100,100,100,100,100,100,-92,100,-95,100,100,-88,100,3915,30.7,6.1,10CE
100,-87,100,100,100,100,100,100,-95,100,-94,100,100,-97,100,3915,30.7,6.1,10CE
100,-89,-97,100,100,100,100,100,-92,100,-93,100,100,100,100,3915,30.7,6.1,10CE
100,-80,-93,100,-94,100,100,100,-81,-94,-92,100,100,-91,100,3915,30.7,6.1,1210
100,-80,100,100,-95,100,-92,100,-76,-94,-90,100,100,-87,100,3915,30.7,6.1,1210
100,-71,-94,100,100,100,-91,-95,100,100,-90,100,100,-86,100,3915,30.7,6.1,1210
100,-72,100,100,-94,100,-94,100,-93,-94,-90,100,100,-87,100,3915,30.7,6.1,1210
100,-84,-93,100,-95,100,100,100,-78,100,-88,100,100,-78,100,3915,30.7,6.1,1210
100,-89,-89,100,100,100,100,100,-77,100,-88,100,100,-87,100,3915,30.7,6.1,1210
100,-75,-97,100,100,100,-95,100,-84,100,-88,100,100,-86,100,3915,30.7,6.1,1210
100,-76,-95,100,-97,100,100,100,-85,-95,-86,100,100,-82,100,3915,30.7,6.1,1210
100,-72,100,100,100,100,100,-98,-81,-95,-89,100,100,-85,100,3915,30.7,6.1,1210
100,-76,-93,100,100,100,100,100,-84,100,-86,100,100,-89,100,3915,30.7,6.1,1211
100,-76,100,100,100,100,100,100,-91,100,-86,100,100,-88,100,3915,30.7,6.1,1211
100,-91,100,100,100,100,100,100,100,100,-94,100,100,-88,100,3915,30.7,6.1,1211
100,-88,100,100,100,100,100,100,-91,100,-93,100,100,-95,100,3915,30.7,6.1,1211
100,-83,100,100,100,100,100,100,-90,100,-96,100,100,-94,100,3915,30.7,6.1,1211
100,-83,100,100,100,100,-95,100,-92,100,-91,100,100,-89,100,3915,30.7,6.1,1211
100,-83,100,100,100,100,100,100,-93,100,-98,100,100,-91,100,3915,30.7,6.1,1211
100,-81,100,100,100,100,100,100,-87,100,-92,100,100,-85,100,3915,30.7,6.1,1211
100,-89,100,100,100,100,100,100,-88,100,-94,100,100,-83,100,3915,30.7,6.1,1212
100,-82,100,100,-98,100,100,100,-83,100,-97,100,100,-85,100,3915,30.7,6.1,1212
100,-81,-97,100,-93,100,-91,100,-80,100,-92,100,100,-87,100,3915,30.7,6.1,1212
100,-77,100,100,100,100,-93,100,-87,100,-96,100,100,-88,100,3915,30.7,6.1,1212
100,-76,100,100,100,100,100,100,-88,100,-89,100,100,-83,100,3915,30.7,6.1,1212
100,-81,100,100,100,100,100,100,-83,100,-92,100,100,-83,100,3915,30.7,6.1,1212
100,-81,-95,100,100,100,100,100,-83,100,100,100,100,100,100,3915,30.7,6.1,1212
100,-79,100,100,100,100,100,100,-85,100,100,100,100,-87,100,3915,30.7,6.1,1212
100,-79,100,100,100,100,100,100,-89,100,-95,100,100,-83,100,3915,30.7,6.1,1212
100,-75,-93,100,-94,100,100,100,-83,-93,-86,100,100,-81,100,3915,30.7,6.1,1210
100,-75,-89,100,-93,100,-94,100,-79,100,-89,100,100,-82,100,3915,30.7,6.1,1210
100,-82,-93,100,-88,100,100,100,-84,100,-88,100,100,-84,100,3915,30.7,6.1,1210
100,-77,100,100,100,100,-97,100,-89,-96,-92,100,-93,-89,100,3915,30.7,6.1,1210
100,-78,-97,100,-98,100,100,100,-81,100,100,100,100,-85,100,3915,30.7,6.1,1210
100,-77,-95,100,-92,100,100,100,-78,100,-91,100,100,-87,100,3915,30.7,6.1,1210
100,-83,100,100,100,100,-97,100,-85,100,-85,100,100,-87,100,3915,30.7,6.1,1210
100,-80,100,100,100,100,-94,100,-83,-95,100,100,100,-83,100,3915,30.7,6.1,1210
100,-75,-94,100,-92,100,-92,100,-87,-93,-87,100,-94,-81,100,3915,30.7,6.1,1210
100,-82,-93,100,-94,100,100,100,-85,100,-98,100,100,-83,100,3915,30.7,6.1,1210
100,-79,-95,100,-98,100,100,100,-83,100,-91,100,100,-81,100,3915,30.7,6.1,121D
100,-78,100,100,100,100,100,100,-91,100,-91,100,100,-87,100,3915,30.7,6.1,121D
100,-78,100,100,-97,100,-95,100,-85,100,-88,100,100,-85,100,3915,30.7,6.1,121D
100,-81,100,100,100,100,-93,100,-83,100,-86,100,100,-85,100,3915,30.7,6.1,121D
100,-77,100,100,100,100,100,100,-85,100,-88,100,100,-87,100,3915,30.7,6.1,121D
100,-72,100,100,100,100,100,100,-82,100,-88,100,100,-92,100,3915,30.7,6.1,121D
100,-78,100,100,100,100,100,100,-85,100,-89,100,100,-92,100,3915,30.7,6.1,121D
100,-75,100,100,100,100,100,100,-85,100,-92,100,100,-88,100,3915,30.7,6.1,121D
100,-77,100,100,100,100,100,100,-89,100,-88,100,100,-91,100,3915,30.7,6.1,121D
100,-75,100,100,100,100,100,100,-88,100,-92,100,100,-88,100,3915,30.7,6.1,1F61
100,-75,100,100,-98,100,100,100,-87,100,-82,100,100,-82,100,3915,30.7,6.1,1F61
100,-77,100,100,100,100,100,100,-88,100,-93,100,100,-91,100,3915,30.7,6.1,1F61
100,-78,100,100,-95,100,100,100,-92,-95,-94,100,100,-90,100,3915,30.7,6.1,1F61
100,-76,100,100,100,100,100,100,-88,100,100,100,100,-83,100,3915,30.7,6.1,1F61
100,-77,100,100,100,100,-97,100,100,100,-94,100,100,-85,100,3915,30.7,6.1,1F61
100,-75,100,100,100,100,-91,100,-88,100,-88,100,100,-82,100,3915,30.7,6.1,1F61
100,-74,100,100,100,100,-91,100,-85,100,-95,100,100,-90,100,3915,30.7,6.1,1F61
100,100,-94,100,-96,100,-94,100,-74,-97,-86,100,100,-82,100,3915,30.7,6.1,2055
100,-79,100,100,100,100,100,100,-76,100,-87,100,100,-86,100,3915,30.7,6.1,2055
100,-75,100,100,-98,100,-93,100,-87,-95,-95,100,-95,-85,100,3915,30.7,6.1,2055
100,-76,-95,100,-98,100,-94,100,-87,100,-92,100,-93,-87,100,3915,30.7,6.1,2055
100,-72,-95,100,100,100,-93,-98,-76,100,100,100,100,-87,100,3915,30.7,6.1,2055
100,-78,-96,100,100,100,-91,100,-75,-97,100,100,100,100,100,3915,30.7,6.1,2055
100,-79,100,100,100,100,-92,100,-81,100,-92,100,100,-81,100,3915,30.7,6.1,2055
100,-78,-97,100,100,100,-93,100,-86,-95,-88,100,100,-81,100,3915,30.7,6.1,2055
100,-72,-97,100,-89,100,-95,100,-81,-94,-87,100,100,-80,100,3915,30.7,6.1,2055
100,-78,100,100,100,100,100,100,-87,100,-99,100,100,-87,100,3915,30.7,6.1,2005
100,-76,100,100,100,100,100,100,-88,100,100,100,100,-86,100,3915,30.7,6.1,2005
100,-74,100,100,-94,100,100,100,-83,100,-82,100,100,-87,100,3915,30.7,6.1,2005
100,-79,100,100,100,100,100,100,-89,100,-95,100,100,-93,100,3915,30.7,6.1,2005
100,-79,100,100,100,100,100,100,-92,100,100,100,100,-91,100,3915,30.7,6.1,2005
100,-81,100,100,100,100,100,100,-94,100,-94,100,100,-89,100,3915,30.7,6.1,2005
100,-78,100,100,100,100,100,100,-93,100,-94,100,100,-89,100,3915,30.7,6.1,2005
100,-80,100,100,100,100,100,100,-87,100,100,100,100,-88,100,3915,30.7,6.1,2005
100,-79,100,100,100,100,100,100,-87,100,-94,100,100,-92,100,3915,30.7,6.1,2005
100,-74,-95,100,100,100,-89,100,-81,100,-94,100,100,-83,100,3913,30.7,3.8,104D
100,-74,-97,100,100,100,-91,100,-89,100,-88,100,100,-83,100,3913,30.7,3.8,104D
100,-77,100,100,-97,100,-93,100,-87,-96,-90,100,100,-90,100,3913,30.7,3.8,104D
100,-78,-93,100,100,100,-95,100,-89,100,-86,100,100,-89,100,3913,30.7,3.8,104D
100,-79,-93,100,100,100,-88,100,-78,100,-88,100,-94,-78,100,3913,30.7,3.8,104D
100,-84,100,100,-96,100,100,100,-79,100,-91,100,100,-76,100,3913,30.7,3.8,104D
100,-88,100,100,100,100,100,100,-79,100,-88,100,100,-88,100,3913,30.7,3.8,104D
100,-88,-97,100,100,100,100,100,-91,100,-97,100,100,-87,100,3913,30.7,3.8,104D
100,-86,100,100,100,100,100,100,-82,100,-93,100,100,-83,100,3913,30.7,3.8,104D
100,-78,100,100,100,100,100,100,-83,100,-95,100,100,-94,100,3913,30.7,3.8,1002
100,-89,100,100,100,100,100,100,-83,100,-92,100,100,-88,100,3913,30.7,3.8,1002
100,-77,100,100,100,100,100,100,-90,100,-89,100,100,-91,100,3913,30.7,3.8,1002
100,-83,100,100,100,100,-93,100,-88,100,-89,100,100,-81,100,3913,30.7,3.8,1002
100,-76,100,100,100,100,100,100,-87,100,-93,100,100,-76,100,3913,30.7,3.8,1002
100,-79,100,100,-98,100,100,100,-85,100,-89,100,100,-84,100,3913,30.7,3.8,1002
100,-91,100,100,100,100,100,100,-95,100,100,100,100,-89,100,3913,30.7,3.8,1002
100,-78,100,100,100,100,100,100,-86,100,-98,100,100,-91,100,3913,30.7,3.8,1002
100,-86,-99,100,100,100,100,100,-81,100,-92,100,100,100,100,3913,30.7,3.8,10CE
100,-78,100,100,100,100,-93,100,-85,100,-90,100,100,-83,100,3913,30.7,3.8,10CE
100,-80,100,100,100,100,100,100,-87,100,-91,100,100,-92,100,3913,30.7,3.8,10CE
100,-79,100,100,100,100,100,100,-92,100,-98,100,100,-87,100,3913,30.7,3.8,10CE
100,-73,100,100,100,100,-93,100,-87,100,-89,100,100,-81,100,3913,30.7,3.8,10CE
100,-88,100,100,100,100,100,100,-92,100,-91,100,100,-82,100,3913,30.7,3.8,10CE
100,-79,100,100,100,100,100,100,-83,100,-96,100,100,-88,100,3913,30.7,3.8,10CE
100,-85,100,100,100,100,-97,100,-88,100,100,100,100,-87,100,3913,30.7,3.8,10CE
100,-83,100,100,100,100,100,100,-85,100,-94,100,100,-85,100,3913,30.7,3.8,10CE
100,-73,100,100,100,100,100,100,-85,100,-95,100,100,-90,100,3913,30.7,3.8,1210
100,-81,100,100,100,100,100,100,-91,100,-96,100,100,-88,100,3913,30.7,3.8,1210
100,-81,100,100,100,100,100,100,-89,100,-93,100,100,-87,100,3913,30.7,3.8,1210
100,-81,100,100,100,100,100,100,-83,-98,-93,100,100,-87,100,3913,30.7,3.8,1210
100,-78,100,100,100,100,100,100,-87,100,-91,100,100,-89,100,3913,30.7,3.8,1210
100,-84,100,100,-96,100,100,100,-87,100,-95,100,100,-87,100,3913,30.7,3.8,1210
100,-75,100,100,100,100,-93,100,-82,100,-95,100,100,-81,100,3913,30.7,3.8,1210
100,-76,100,100,100,100,100,100,-83,100,100,100,100,-87,100,3913,30.7,3.8,1210
100,-86,100,100,100,100,100,100,-83,100,-97,100,100,-83,100,3913,30.7,3.8,1210
100,-76,100,100,100,100,100,100,-87,100,-90,100,100,100,100,3913,30.7,3.8,1211
100,-81,100,100,100,100,100,100,-88,100,100,100,100,-84,100,3913,30.7,3.8,1211
100,-78,100,100,100,100,100,100,-89,100,-91,100,100,-91,100,3913,30.7,3.8,1211
100,-91,100,100,100,100,100,100,-89,100,-96,100,100,-87,100,3913,30.7,3.8,1211
100,-82,100,100,100,100,-94,100,-78,-97,-91,100,100,-77,100,3913,30.7,3.8,1211
100,-80,100,100,100,100,100,100,-78,100,-88,100,100,-87,100,3913,30.7,3.8,1211
100,-75,100,100,100,100,-93,100,-81,100,-94,100,100,-89,100,3913,30.7,3.8,1211
100,-84,100,100,100,100,100,100,-86,100,-90,100,100,-88,100,3913,30.7,3.8,1212
100,-85,100,100,100,100,100,100,-89,100,-95,100,100,-91,100,3913,30.7,3.8,1212
100,-78,100,100,100,100,100,100,-88,100,100,100,100,-85,100,3913,30.7,3.8,1212
100,100,-95,100,100,100,100,100,-85,100,-86,100,-93,-92,100,3913,30.7,3.8,1212
100,-73,100,100,100,100,100,100,-84,100,100,100,100,-85,100,3913,30.7,3.8,1212
100,-84,100,100,100,100,100,100,-87,100,100,100,100,-93,100,3913,30.7,3.8,1212
100,-83,100,100,100,100,100,100,-88,100,100,100,100,-94,100,3913,30.7,3.8,1212
100,-87,100,100,100,100,100,100,-92,100,-96,100,100,-95,100,3913,30.7,3.8,1212
100,-85,-93,100,100,100,100,100,-87,100,-84,100,100,-88,100,3913,30.7,3.8,1210
100,-86,100,100,100,100,-98,100,-82,100,-88,100,100,-87,100,3913,30.7,3.8,1210
100,-76,-95,100,100,100,100,100,-83,100,-86,100,100,-87,100,3913,30.7,3.8,1210
100,-78,-89,100,-96,100,100,100,-82,100,-91,100,100,-85,100,3913,30.7,3.8,1210
100,-81,100,100,100,100,100,100,-79,100,100,100,100,-83,100,3913,30.7,3.8,1210
100,-76,100,100,100,100,100,100,-91,100,100,100,100,-93,100,3913,30.7,3.8,1210
100,-78,100,100,100,100,100,100,-93,-95,-98,100,100,-94,100,3913,30.7,3.8,1210
100,-81,100,100,100,100,100,100,-87,100,-93,100,100,-87,100,3913,30.7,3.8,1210
100,-83,100,100,100,100,100,100,-85,100,100,100,100,-84,100,3913,30.7,3.8,121D
100,-81,100,100,100,100,100,100,-92,100,-93,100,100,-88,100,3913,30.7,3.8,121D
100,-75,100,100,-99,100,100,100,-87,100,-88,100,100,-86,100,3913,30.7,3.8,121D
100,-81,-98,100,100,100,-97,100,-83,100,-89,100,100,-82,100,3913,30.7,3.8,121D
100,-78,-98,100,100,100,100,100,-87,100,-92,100,100,-80,100,3913,30.7,3.8,121D
100,-87,100,100,-93,100,100,100,-88,100,-89,100,100,-90,100,3913,30.7,3.8,121D
100,-85,100,100,100,100,100,100,-83,100,-90,100,100,-87,100,3913,30.7,3.8,121D
100,-78,100,100,100,100,100,100,-81,100,-96,100,100,-93,100,3913,30.7,3.8,121D
100,-83,-95,100,100,100,100,100,-85,100,-93,100,100,-87,100,3913,30.7,3.8,1F61
100,-87,100,100,100,100,100,100,-84,100,-92,100,100,-87,100,3913,30.7,3.8,1F61
100,-79,-96,100,100,100,100,100,-87,100,-92,100,100,-91,100,3913,30.7,3.8,1F61
100,-87,100,100,-94,100,100,100,-84,100,-90,100,-95,-87,100,3913,30.7,3.8,1F61
100,-76,100,100,100,100,100,100,-91,100,-92,100,100,-91,100,3913,30.7,3.8,1F61
100,-78,100,100,100,100,100,100,-84,100,-94,100,100,-87,100,3913,30.7,3.8,1F61
100,-74,100,100,100,100,-91,100,-83,100,-95,100,100,-85,100,3913,30.7,3.8,1F61
100,-75,100,100,100,100,100,100,-86,100,-96,100,100,-88,100,3913,30.7,3.8,1F61
