WAP96,WAP100,WAP101,WAP102,WAP103,WAP104,WAP105,WAP106,WAP107,WAP108,WAP110,WAP112,WAP114,WAP115,WAP116,WAP117,WAP118,LABEL,X,Y,DEVICE,OLDLABEL,FIXX,FIXY,OLDX,OLDY,ROOMID
100,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1210,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1211,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1211,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,-95,4463,6.4,18.7,1211,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,-97,4463,6.4,18.7,1211,4463,6.3,18.1,-24.9,12.1,44
-96,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1211,4463,6.3,18.1,-24.9,12.1,44
-95,100,100,100,100,100,-72,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1211,4463,6.3,18.1,-24.9,12.1,44
-97,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1211,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1211,4463,6.3,18.1,-24.9,12.1,44
-95,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1211,4463,6.3,18.1,-24.9,12.1,44
-97,100,100,100,-97,100,-80,100,100,100,100,100,100,100,100,100,-91,4463,6.4,18.7,1212,4463,6.3,18.1,-24.9,12.1,44
100,100,100,-95,100,100,-87,100,100,100,100,100,100,100,100,100,-91,4463,6.4,18.7,1212,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,-94,4463,6.4,18.7,1212,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,-96,100,100,-83,100,100,100,100,100,100,100,100,100,-92,4463,6.4,18.7,1212,4463,6.3,18.1,-24.9,12.1,44
-97,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,-91,4463,6.4,18.7,1212,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,-93,4463,6.4,18.7,1212,4463,6.3,18.1,-24.9,12.1,44
-95,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,-93,4463,6.4,18.7,1212,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-95,4463,6.4,18.7,1212,4463,6.3,18.1,-24.9,12.1,44
-95,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,-91,4463,6.4,18.7,1212,4463,6.3,18.1,-24.9,12.1,44
-94,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-94,4463,6.4,18.7,1212,4463,6.3,18.1,-24.9,12.1,44
-91,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,-95,4463,6.4,18.7,1212,4463,6.3,18.1,-24.9,12.1,44
-91,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,-95,4463,6.4,18.7,1210,4463,6.3,18.1,-24.9,12.1,44
-94,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1210,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,-95,4463,6.4,18.7,1210,4463,6.3,18.1,-24.9,12.1,44
-94,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1210,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,100,100,-77,100,100,100,100,100,100,100,100,100,-99,4463,6.4,18.7,1210,4463,6.3,18.1,-24.9,12.1,44
-91,100,100,100,100,100,-77,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1210,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,100,-95,100,-78,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1210,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1210,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1210,4463,6.3,18.1,-24.9,12.1,44
-95,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1210,4463,6.3,18.1,-24.9,12.1,44
-95,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,-96,4463,6.4,18.7,121D,4463,6.3,18.1,-24.9,12.1,44
-92,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,-91,4463,6.4,18.7,121D,4463,6.3,18.1,-24.9,12.1,44
-94,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,-97,4463,6.4,18.7,121D,4463,6.3,18.1,-24.9,12.1,44
-97,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,121D,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,-97,4463,6.4,18.7,121D,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,100,100,100,-76,100,100,100,100,100,100,100,100,100,-95,4463,6.4,18.7,121D,4463,6.3,18.1,-24.9,12.1,44
-91,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,121D,4463,6.3,18.1,-24.9,12.1,44
-91,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,-95,4463,6.4,18.7,121D,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,121D,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,-92,4463,6.4,18.7,121D,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1F61,4463,6.3,18.1,-24.9,12.1,44
-95,100,100,100,-94,100,-80,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1F61,4463,6.3,18.1,-24.9,12.1,44
-92,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1F61,4463,6.3,18.1,-24.9,12.1,44
-95,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1F61,4463,6.3,18.1,-24.9,12.1,44
-95,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1F61,4463,6.3,18.1,-24.9,12.1,44
-91,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1F61,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1F61,4463,6.3,18.1,-24.9,12.1,44
-94,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1F61,4463,6.3,18.1,-24.9,12.1,44
-91,100,100,100,100,100,-77,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,1F61,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,-93,100,-98,-77,100,-94,100,100,100,100,100,100,100,-88,4463,6.4,18.7,2055,4463,6.3,18.1,-24.9,12.1,44
-91,100,100,100,-94,100,-76,100,100,100,100,100,100,100,-95,100,-86,4463,6.4,18.7,2055,4463,6.3,18.1,-24.9,12.1,44
-89,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,-91,4463,6.4,18.7,2055,4463,6.3,18.1,-24.9,12.1,44
-95,100,100,100,-93,100,-77,100,100,100,100,100,100,100,100,100,-94,4463,6.4,18.7,2055,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,-93,4463,6.4,18.7,2055,4463,6.3,18.1,-24.9,12.1,44
-97,100,100,100,-96,100,-81,100,100,100,100,100,100,100,100,100,-95,4463,6.4,18.7,2055,4463,6.3,18.1,-24.9,12.1,44
-91,100,100,100,100,100,-75,100,-98,100,100,100,100,100,100,100,-91,4463,6.4,18.7,2055,4463,6.3,18.1,-24.9,12.1,44
-91,100,100,100,-89,100,-74,100,100,100,100,100,100,100,100,100,-93,4463,6.4,18.7,2055,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,-93,4463,6.4,18.7,2055,4463,6.3,18.1,-24.9,12.1,44
100,100,100,100,-95,-99,-79,100,100,100,100,100,100,100,100,100,-89,4463,6.4,18.7,2055,4463,6.3,18.1,-24.9,12.1,44
-97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-95,4463,6.4,18.7,2055,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,-94,100,100,-84,100,100,100,100,100,100,100,100,100,-96,4463,6.4,18.7,2005,4463,6.3,18.1,-24.9,12.1,44
-89,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,-96,4463,6.4,18.7,2005,4463,6.3,18.1,-24.9,12.1,44
-89,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,-89,4463,6.4,18.7,2005,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,-93,4463,6.4,18.7,2005,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,2005,4463,6.3,18.1,-24.9,12.1,44
-95,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,4463,6.4,18.7,2005,4463,6.3,18.1,-24.9,12.1,44
-93,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,-93,4463,6.4,18.7,2005,4463,6.3,18.1,-24.9,12.1,44
-94,100,100,-95,100,100,-88,100,100,100,100,100,100,100,100,100,-94,4463,6.4,18.7,2005,4463,6.3,18.1,-24.9,12.1,44
-94,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-93,4463,6.4,18.7,2005,4463,6.3,18.1,-24.9,12.1,44
-94,100,100,100,100,100,-79,100,100,100,100,100,100,-97,100,100,-93,4463,6.4,18.7,2005,4463,6.3,18.1,-24.9,12.1,44
-87,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,-94,4461,6.4,16.6,104D,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,104D,4465,6.3,16.1,-24.9,14.1,44
100,100,100,100,-97,100,-88,100,100,100,100,100,100,100,100,100,-99,4461,6.4,16.6,104D,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,104D,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-85,100,-93,100,100,100,100,100,100,100,100,4461,6.4,16.6,104D,4465,6.3,16.1,-24.9,14.1,44
-89,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,104D,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-92,4461,6.4,16.6,104D,4465,6.3,16.1,-24.9,14.1,44
100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,104D,4465,6.3,16.1,-24.9,14.1,44
-88,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,104D,4465,6.3,16.1,-24.9,14.1,44
-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,104D,4465,6.3,16.1,-24.9,14.1,44
-95,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1002,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-92,100,-98,100,100,100,100,100,100,100,-95,4461,6.4,16.6,1002,4465,6.3,16.1,-24.9,14.1,44
-88,100,100,-95,-95,100,-90,100,100,100,100,100,100,100,100,100,-94,4461,6.4,16.6,1002,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,-91,4461,6.4,16.6,1002,4465,6.3,16.1,-24.9,14.1,44
-92,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,-96,4461,6.4,16.6,1002,4465,6.3,16.1,-24.9,14.1,44
-91,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,-95,4461,6.4,16.6,1002,4465,6.3,16.1,-24.9,14.1,44
-90,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-93,4461,6.4,16.6,1002,4465,6.3,16.1,-24.9,14.1,44
-88,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1002,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,-96,100,100,-81,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1002,4465,6.3,16.1,-24.9,14.1,44
100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,-92,4461,6.4,16.6,1002,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,10CE,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,10CE,4465,6.3,16.1,-24.9,14.1,44
-97,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,-94,4461,6.4,16.6,10CE,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,10CE,4465,6.3,16.1,-24.9,14.1,44
-94,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,10CE,4465,6.3,16.1,-24.9,14.1,44
-89,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,10CE,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,-95,4461,6.4,16.6,10CE,4465,6.3,16.1,-24.9,14.1,44
-92,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,-95,4461,6.4,16.6,10CE,4465,6.3,16.1,-24.9,14.1,44
-90,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-97,4461,6.4,16.6,10CE,4465,6.3,16.1,-24.9,14.1,44
-90,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,-94,4461,6.4,16.6,10CE,4465,6.3,16.1,-24.9,14.1,44
-83,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,-93,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-88,100,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,-88,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,-89,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-85,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,-94,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-91,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,-91,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-92,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,-97,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-92,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,-94,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-94,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,-91,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-85,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-91,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,-95,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,-98,4461,6.4,16.6,1211,4465,6.3,16.1,-24.9,14.1,44
-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,4461,6.4,16.6,1211,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-93,4461,6.4,16.6,1211,4465,6.3,16.1,-24.9,14.1,44
-86,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1211,4465,6.3,16.1,-24.9,14.1,44
-96,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1211,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1211,4465,6.3,16.1,-24.9,14.1,44
100,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1211,4465,6.3,16.1,-24.9,14.1,44
-89,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1211,4465,6.3,16.1,-24.9,14.1,44
-88,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1211,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1211,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-87,100,100,100,100,100,100,-94,100,100,-97,4461,6.4,16.6,1212,4465,6.3,16.1,-24.9,14.1,44
-91,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,-94,4461,6.4,16.6,1212,4465,6.3,16.1,-24.9,14.1,44
-91,100,100,100,100,100,-88,100,100,100,100,100,100,-94,100,100,-96,4461,6.4,16.6,1212,4465,6.3,16.1,-24.9,14.1,44
-90,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,-93,4461,6.4,16.6,1212,4465,6.3,16.1,-24.9,14.1,44
-91,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,-93,4461,6.4,16.6,1212,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-85,100,100,100,100,100,100,-93,100,100,-94,4461,6.4,16.6,1212,4465,6.3,16.1,-24.9,14.1,44
-95,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1212,4465,6.3,16.1,-24.9,14.1,44
-90,100,100,100,100,100,-81,100,100,100,100,100,100,-96,100,100,100,4461,6.4,16.6,1212,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1212,4465,6.3,16.1,-24.9,14.1,44
-96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1212,4465,6.3,16.1,-24.9,14.1,44
-89,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-96,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,-93,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-89,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,-93,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-91,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,-97,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-94,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,-96,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-92,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,-97,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-90,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,-94,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-90,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,-93,4461,6.4,16.6,1210,4465,6.3,16.1,-24.9,14.1,44
-91,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,121D,4465,6.3,16.1,-24.9,14.1,44
-95,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,121D,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,-97,4461,6.4,16.6,121D,4465,6.3,16.1,-24.9,14.1,44
100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,121D,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,121D,4465,6.3,16.1,-24.9,14.1,44
-88,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,121D,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,121D,4465,6.3,16.1,-24.9,14.1,44
-88,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,121D,4465,6.3,16.1,-24.9,14.1,44
-88,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,121D,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,121D,4465,6.3,16.1,-24.9,14.1,44
-95,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1F61,4465,6.3,16.1,-24.9,14.1,44
-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-97,4461,6.4,16.6,1F61,4465,6.3,16.1,-24.9,14.1,44
-89,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1F61,4465,6.3,16.1,-24.9,14.1,44
-90,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1F61,4465,6.3,16.1,-24.9,14.1,44
-89,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1F61,4465,6.3,16.1,-24.9,14.1,44
-88,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1F61,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1F61,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1F61,4465,6.3,16.1,-24.9,14.1,44
-91,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,-96,4461,6.4,16.6,1F61,4465,6.3,16.1,-24.9,14.1,44
-94,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,1F61,4465,6.3,16.1,-24.9,14.1,44
-91,100,100,100,100,100,-76,100,100,100,100,100,100,-92,100,100,-95,4461,6.4,16.6,2055,4465,6.3,16.1,-24.9,14.1,44
-90,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,-92,4461,6.4,16.6,2055,4465,6.3,16.1,-24.9,14.1,44
-90,100,100,100,100,100,-87,100,-94,100,100,100,100,100,100,100,-93,4461,6.4,16.6,2055,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,-95,100,-87,100,-95,100,100,100,100,-94,100,100,-93,4461,6.4,16.6,2055,4465,6.3,16.1,-24.9,14.1,44
-92,100,100,100,100,100,-85,100,-91,100,100,100,100,100,100,100,-91,4461,6.4,16.6,2055,4465,6.3,16.1,-24.9,14.1,44
-95,100,100,100,-97,100,-87,100,-95,100,100,100,100,100,100,100,-94,4461,6.4,16.6,2055,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-95,100,-93,100,100,100,100,100,100,100,-95,4461,6.4,16.6,2055,4465,6.3,16.1,-24.9,14.1,44
-90,100,100,100,100,100,-85,100,100,100,100,100,100,-97,100,100,100,4461,6.4,16.6,2055,4465,6.3,16.1,-24.9,14.1,44
100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,-95,4461,6.4,16.6,2055,4465,6.3,16.1,-24.9,14.1,44
100,100,100,100,-94,100,-83,100,100,100,100,100,100,100,100,100,-93,4461,6.4,16.6,2055,4465,6.3,16.1,-24.9,14.1,44
-92,100,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,2005,4465,6.3,16.1,-24.9,14.1,44
-93,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,-98,4461,6.4,16.6,2005,4465,6.3,16.1,-24.9,14.1,44
-86,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,-96,4461,6.4,16.6,2005,4465,6.3,16.1,-24.9,14.1,44
-90,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,-93,4461,6.4,16.6,2005,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,2005,4465,6.3,16.1,-24.9,14.1,44
-90,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-96,4461,6.4,16.6,2005,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,-97,100,-85,100,100,100,100,100,100,100,100,100,-95,4461,6.4,16.6,2005,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,2005,4465,6.3,16.1,-24.9,14.1,44
-92,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,2005,4465,6.3,16.1,-24.9,14.1,44
-87,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,4461,6.4,16.6,2005,4465,6.3,16.1,-24.9,14.1,44
100,-93,100,100,100,-77,100,-76,-94,100,100,-88,100,100,100,-83,100,4515,30.6,14.8,104D,4511,30.6,14.1,-0.6,16.1,45
100,-96,100,100,100,-77,100,100,-96,100,100,-91,100,100,100,-81,100,4515,30.6,14.8,104D,4511,30.6,14.1,-0.6,16.1,45
100,-91,100,100,100,-81,100,-71,-95,100,100,-89,100,100,100,-76,100,4515,30.6,14.8,104D,4511,30.6,14.1,-0.6,16.1,45
100,-91,100,100,100,-96,100,-73,-96,100,100,-87,100,100,100,-79,100,4515,30.6,14.8,104D,4511,30.6,14.1,-0.6,16.1,45
100,-94,100,100,100,-87,100,-74,100,100,100,-86,100,100,100,-85,100,4515,30.6,14.8,104D,4511,30.6,14.1,-0.6,16.1,45
100,-93,100,100,100,-82,100,-76,100,100,100,-86,100,100,100,-82,100,4515,30.6,14.8,104D,4511,30.6,14.1,-0.6,16.1,45
100,-93,100,100,100,-79,100,-79,-97,100,100,-88,100,100,100,-77,100,4515,30.6,14.8,104D,4511,30.6,14.1,-0.6,16.1,45
100,-93,100,100,100,-88,100,-75,100,100,100,-89,100,100,100,-76,100,4515,30.6,14.8,104D,4511,30.6,14.1,-0.6,16.1,45
100,-97,100,100,100,-86,100,100,100,100,100,-93,100,100,100,-81,100,4515,30.6,14.8,104D,4511,30.6,14.1,-0.6,16.1,45
